camis,dba,boro,building,street,zip,phone,cuisine_description,critical_flag,score,grade,is_closed,violation_count,inspection_year,inspection_month,inspection_day,total_inspections,violation_ratio
50053006,korean house,brooklyn,763,61st st,11220.0,7185673838,korean,10,13.842105263157896,2.0952380952380953,0,21,2018,11,13,21,1.0
50054754,mcdonalds,queens,11401,sutphin blvd,11436.0,7188450581,american,2,8.571428571428571,3.0,0,14,2018,11,13,14,1.0
50055011,fish cheeks,manhattan,55,bond st,10012.0,9179453797,thai,10,13.8,0.5,0,22,2018,11,13,24,0.9166666666666666
50055183,subway,bronx,507,e 161st st,10451.0,7184844778,sandwichessaladsmixed buffet,18,16.083333333333332,1.4615384615384615,0,26,2018,11,13,26,1.0
50056983,huascar  co bake shop,manhattan,453,w 54th st,10019.0,6467979040,bakery,10,19.77777777777778,1.0909090909090908,0,22,2018,11,13,22,1.0
50057157,bells coffee and design,manhattan,30,grand st,10013.0,9176123882,cafãcoffeetea,5,16.076923076923077,1.3846153846153846,1,13,2018,11,13,13,1.0
50059584,carmine street beer,manhattan,52,carmine st,10014.0,2126332337,bottled beverages including water sodas juices etc,6,8.2,2.4,0,10,2018,11,13,10,1.0
50061048,starbucks coffee 852,manhattan,1657,broadway,10019.0,2123977124,cafãcoffeetea,4,12.5,3.0,0,12,2018,11,13,12,1.0
50061236,sweet moment,manhattan,106,mott st,10013.0,2122268724,cafãcoffeetea,14,12.0,2.25,0,16,2018,11,13,16,1.0
50062378,bar moga,manhattan,128,w houston st,10012.0,9293995853,japanese,8,14.333333333333334,1.0,0,12,2018,11,13,12,1.0
50065906,amber,manhattan,103,w 70th st,10023.0,2127998122,chinesejapanese,8,12.125,1.875,0,16,2018,11,13,16,1.0
50066373,mi romance ecuatoriano,bronx,356,e 148th st,10455.0,3477772157,latin cuban dominican puerto rican south  central american,8,15.052631578947368,1.263157894736842,1,19,2018,11,13,19,1.0
50067606,jamaican rush juice bar,queens,17525,139th rd,11434.0,5164248721,vegetarian,4,11.0,3.0,0,8,2018,11,13,8,1.0
50068357,asian cafe,queens,15828,crossbay blvd,11414.0,7188431188,chinese,20,14.6875,1.3529411764705883,0,34,2018,11,13,34,1.0
50071974,tipsyz resturant lounge,bronx,4035,laconia ave,10466.0,7187087627,african,12,14.0,1.0,0,24,2018,11,13,24,1.0
50073019,moon  flower house,queens,4026,union st,11354.0,7188867885,sandwiches,28,24.523809523809526,1.0476190476190477,0,42,2018,11,13,42,1.0
50074478,islanders seafood restaurant,queens,7921,queens blvd,11373.0,9177450358,seafood,36,55.67857142857143,0.16129032258064516,1,62,2018,11,13,62,1.0
50075575,tete a tete,brooklyn,2601,e 14th st,11235.0,9292177217,cafãcoffeetea,14,21.88888888888889,1.0,0,16,2018,11,13,18,0.8888888888888888
50076096,spicy shallot,queens,7701,woodside ave,11373.0,7186725266,thai,10,14.3,1.8,0,20,2018,11,13,20,1.0
50077495,crown fried chicken,queens,7112b,kissena blvd,11367.0,7182246030,chicken,6,16.8,0.8571428571428571,0,12,2018,11,13,14,0.8571428571428571
50080847,bay shish kebab,brooklyn,601,brighton beach ave,11235.0,7189754455,turkish,6,11.0,1.5,0,8,2018,11,13,8,1.0
50081688,rico chimi,manhattan,111,dyckman st,10040.0,2123900464,latin cuban dominican puerto rican south  central american,2,11.0,2.0,0,6,2018,11,13,6,1.0
50081739,joe coffee company,manhattan,2950,broadway,10027.0,2129247400,cafãcoffeetea,2,8.0,3.0,0,4,2018,11,13,4,1.0
50082391,atomic wings,brooklyn,188,parkside ave,11226.0,5166064797,chicken,1,13.0,2.25,1,4,2018,11,13,4,1.0
50082585,oddfellows ice cream,brooklyn,60,water st,11201.0,7186835755,ice cream gelato yogurt ices,2,11.0,3.0,0,4,2018,11,13,4,1.0
50083866,golden krust,brooklyn,21,flatbush ave,11217.0,7182821437,caribbean,2,12.0,3.0,0,6,2018,11,13,6,1.0
50084856,moxy nyc downtown,manhattan,26,ann st,10038.0,2122578886,american,2,10.0,3.0,0,4,2018,11,13,4,1.0
50084872,fu xing,bronx,1270,morrison ave,10472.0,9298556668,chinese,8,14.0,1.2,0,10,2018,11,13,10,1.0
50085130,ramen danbo,brooklyn,52,7th ave,11217.0,7187830150,japanese,4,33.0,0.0,0,4,2018,11,13,4,1.0
40524837,jimmy ryans,bronx,3005,middletown road,10461.0,7188635687,american,18,23.0,1.0666666666666667,0,29,2018,11,10,30,0.9666666666666667
40545573,the neptune diner,queens,3105,astoria boulevard,11102.0,7182784853,american,5,10.857142857142858,3.0,0,7,2018,11,10,7,1.0
41449122,tabare,brooklyn,221,south    1 street,11211.0,3473350187,latin cuban dominican puerto rican south  central american,2,5.0,3.0,0,8,2018,11,10,8,1.0
50001505,healthy lifestyle,bronx,2593b,st raymonds ave,10461.0,3478100299,juice smoothies fruit salads,4,8.0,3.0,0,8,2018,11,10,8,1.0
50017938,lilia,brooklyn,567,union ave,11211.0,7189382661,italian,6,12.333333333333334,3.0,0,18,2018,11,10,18,1.0
50046828,casa pepe,brooklyn,112,bay ridge ave,11220.0,3473598877,spanish,14,17.166666666666668,1.6666666666666667,0,24,2018,11,10,24,1.0
50059283,entice eats,queens,16818,jamaica ave,11432.0,7188801770,american,14,35.57142857142857,1.6,0,30,2018,11,10,30,1.0
50078957,privileged,queens,4914,queens blvd,11377.0,7184264100,other,4,22.0,0.0,0,7,2018,11,10,8,0.875
40364439,sevilla restaurant,manhattan,62,charles street,10014.0,2129293189,latin cuban dominican puerto rican south  central american,22,28.444444444444443,0.7567567567567568,0,37,2018,11,09,37,1.0
40369213,whitestone lanes,queens,3005,whitestone expressway,11354.0,7183536300,american,14,21.333333333333332,0.8571428571428571,0,20,2018,11,09,21,0.9523809523809523
40382876,la fe restaurant,brooklyn,941,4 avenue,11232.0,7187880139,latin cuban dominican puerto rican south  central american,16,15.655172413793103,1.0344827586206897,0,29,2018,11,09,29,1.0
40385161,automatic slims,manhattan,733,washington street,10014.0,2126458660,american,13,21.772727272727273,1.25,0,23,2018,11,09,24,0.9583333333333334
40394401,bar six,manhattan,502,6 avenue,10011.0,2126911363,french,12,19.61904761904762,1.4285714285714286,0,21,2018,11,09,21,1.0
40395343,felix,manhattan,340,west broadway,10013.0,2124310021,french,32,30.5,0.4528301886792453,0,50,2018,11,09,53,0.9433962264150944
40603518,le parker meridien normas burger joint,manhattan,118,west   57 street,10019.0,2127087460,american,21,26.5625,0.9117647058823529,0,34,2018,11,09,34,1.0
40606806,the rail line diner,manhattan,400,west   23 street,10011.0,2129243709,american,13,22.615384615384617,1.0666666666666667,0,27,2018,11,09,30,0.9
40714371,le petit cafe,brooklyn,502,court street,11231.0,7185967060,american,10,17.642857142857142,1.7142857142857142,0,14,2018,11,09,14,1.0
40716118,do hwa,manhattan,55,carmine street,10014.0,2124141224,korean,20,32.46153846153846,0.5555555555555556,0,27,2018,11,09,27,1.0
40982677,starbucks,manhattan,2,broadway,10004.0,2123444290,cafãcoffeetea,6,17.166666666666668,1.5,0,24,2018,11,09,24,1.0
41071308,radio city music hall,manhattan,1260,avenue of the americas,10020.0,2124857200,american,2,5.0,3.0,0,4,2018,11,09,8,0.5
41073604,big booty bread,manhattan,261,west   23 street,10011.0,2124143056,bakery,16,13.727272727272727,1.9090909090909092,0,22,2018,11,09,22,1.0
41098126,wichcraft,manhattan,397,greenwich street,10013.0,2127800577,sandwiches,26,20.227272727272727,1.25,0,46,2018,11,09,48,0.9583333333333334
41225179,starbucks,manhattan,340,madison avenue,10173.0,2128670928,cafãcoffeetea,6,17.22222222222222,1.8,0,20,2018,11,09,20,1.0
41297316,chipotle mexican grill,manhattan,854,8 avenue,10019.0,2127574312,mexican,16,13.11111111111111,1.8333333333333333,0,36,2018,11,09,36,1.0
41342321,city cafe,brooklyn,5603,8 avenue,11220.0,7186868288,chinese,8,11.375,3.0,0,16,2018,11,09,16,1.0
41370481,international flavors   fragrances,manhattan,521,west   57 street,10019.0,2127087160,american,18,17.133333333333333,1.875,0,30,2018,11,09,32,0.9375
41397502,la bagel delight,brooklyn,284,7 avenue,11215.0,7187686107,bakery,38,20.586206896551722,1.3548387096774193,0,62,2018,11,09,62,1.0
41452375,ofrenda,manhattan,113,7 avenue south,10014.0,2129242305,mexican,24,15.157894736842104,1.1904761904761905,0,42,2018,11,09,42,1.0
41482610,vamos al tequila,brooklyn,162,franklin street,11222.0,7183830808,mexican,14,11.333333333333334,2.4,0,30,2018,11,09,30,1.0
41514976,lucid cafe,manhattan,311,lexington avenue,10016.0,2122908546,cafãcoffeetea,8,8.666666666666666,3.0,0,12,2018,11,09,12,1.0
41524226,mikey bagels,staten island,7420,amboy road,10307.0,7189849700,american,10,10.692307692307692,2.5384615384615383,0,26,2018,11,09,26,1.0
41548416,alameda,brooklyn,195,franklin street,11222.0,6122091132,american,16,23.5,1.3846153846153846,0,24,2018,11,09,26,0.9230769230769231
41555214,fedora,manhattan,239,west    4 street,10014.0,6464499336,american,26,21.0625,1.1666666666666667,0,34,2018,11,09,36,0.9444444444444444
41559805,dunkin donuts,brooklyn,640,south conduit boulevard,11208.0,3478733086,donuts,18,11.166666666666666,2.25,0,24,2018,11,09,24,1.0
41564700,sarabeths,manhattan,339,greenwich street,10013.0,2129660421,american,26,14.25,1.625,0,48,2018,11,09,48,1.0
41564928,radio city music hall,manhattan,1260,avenue of the americas,10020.0,2124857485,american,0,1.3333333333333333,3.0,0,4,2018,11,09,6,0.6666666666666666
41564934,radio city music hall,manhattan,1260,avenue of the americas,10020.0,2124857485,american,0,1.3333333333333333,2.25,0,6,2018,11,09,8,0.75
41564945,radio city music hall,manhattan,1260,avenue of the americas,10020.0,2124857485,american,0,1.3333333333333333,3.0,0,4,2018,11,09,6,0.6666666666666666
41564948,radio city music hall,manhattan,1260,avenue of the americas,10020.0,2124857485,american,2,1.6666666666666667,3.0,0,2,2018,11,09,6,0.3333333333333333
41564956,radio city music hall,manhattan,1260,avenue of the americas,10020.0,2124857000,american,0,1.0,3.0,0,4,2018,11,09,6,0.6666666666666666
41564963,radio city music hall,manhattan,1260,avenue of the americas,10020.0,2124857485,american,0,1.3333333333333333,3.0,0,4,2018,11,09,6,0.6666666666666666
41568332,the duck,manhattan,2171,2 avenue,10029.0,2128313464,american,46,25.735294117647058,0.6857142857142857,0,70,2018,11,09,70,1.0
41576543,pulqueria,manhattan,11,doyers street,10013.0,2122273099,mexican,32,21.16,0.8571428571428571,0,54,2018,11,09,56,0.9642857142857143
41602079,santos anne,brooklyn,366,union avenue,11211.0,7184866979,french,22,15.166666666666666,0.8333333333333334,0,24,2018,11,09,24,1.0
41696229,mcdonalds,queens,16630,jamaica avenue,11432.0,7185265161,american,6,9.166666666666666,2.75,0,24,2018,11,09,24,1.0
50000330,lake street bar,brooklyn,706,manhattan ave,11222.0,7186090005,american,14,10.9,1.3125,0,30,2018,11,09,32,0.9375
50000590,cafe biba,brooklyn,101,kent ave,11249.0,9177313332,cafãcoffeetea,14,11.083333333333334,1.6153846153846154,0,24,2018,11,09,26,0.9230769230769231
50001330,el born,brooklyn,651,manhattan avenue,11222.0,3478449295,spanish,14,13.0,2.1,0,20,2018,11,09,20,1.0
50008191,shake shake 8 ktv,queens,13621,41st ave,11355.0,7186668533,chinese,6,9.333333333333334,3.0,0,12,2018,11,09,12,1.0
50009600,halal bbq chicken,queens,4128,main st,11355.0,7188889208,chinese,14,9.916666666666666,2.25,0,22,2018,11,09,24,0.9166666666666666
50011706,hampton inn  brooklyn,brooklyn,125,flatbush avenue ext,11201.0,7188758800,american,20,19.7,1.1818181818181819,0,44,2018,11,09,44,1.0
50013743,expressway bubble tea  snacks,queens,4128,main st,11355.0,6463621995,chinese,20,19.466666666666665,1.2,0,30,2018,11,09,30,1.0
50017921,subway,queens,9212,jamaica ave,11421.0,7185708068,sandwiches,6,12.333333333333334,3.0,0,18,2018,11,09,18,1.0
50018121,ranch restaurant,bronx,1773,southern blvd,10460.0,7184508689,caribbean,36,28.178571428571427,1.1071428571428572,0,56,2018,11,09,56,1.0
50033120,jaya,manhattan,90,baxter st,10013.0,2122193338,asian,34,15.32,1.3076923076923077,0,52,2018,11,09,52,1.0
50037123,hibachi express,manhattan,4,cortlandt st,10007.0,2125665079,asian,20,16.41176470588235,1.588235294117647,0,34,2018,11,09,34,1.0
50052863,hanover gourmet deli,manhattan,3,hanover sq,10004.0,2122693232,sandwichessaladsmixed buffet,12,14.0,1.0,0,30,2018,11,09,30,1.0
50054568,burger king,queens,15929,jamaica ave,11432.0,9089270130,american,12,13.0625,1.875,0,32,2018,11,09,32,1.0
50054573,burger king,manhattan,106,liberty st,10006.0,9173381887,hamburgers,18,14.117647058823529,2.1176470588235294,0,34,2018,11,09,34,1.0
50055236,naked crab,queens,3916,college point blvd,11354.0,7188868777,seafood,16,13.214285714285714,1.6,0,30,2018,11,09,30,1.0
50056703,las margaritas bar  restaurant,queens,6712,fresh pond rd,11385.0,7184174040,mexican,6,11.0,3.0,0,12,2018,11,09,12,1.0
50056941,coarse nyc,manhattan,306,w 13th st,10014.0,6468961404,american,14,21.0,0.9166666666666666,0,24,2018,11,09,24,1.0
50057082,daily press,brooklyn,38,somers st,11233.0,3474421410,cafãcoffeetea,24,14.263157894736842,1.263157894736842,0,38,2018,11,09,38,1.0
50060612,mexicue,manhattan,160,8th ave,10011.0,6466493133,mexican,22,23.318181818181817,1.0,0,40,2018,11,09,46,0.8695652173913043
50063468,think coffee,manhattan,350,broadway,10013.0,9176922571,cafãcoffeetea,18,25.454545454545453,1.1538461538461537,0,26,2018,11,09,26,1.0
50063995,new  star chinese restaurant,brooklyn,2212,avenue x,11235.0,7188916868,chinese,28,19.923076923076923,1.0689655172413792,0,52,2018,11,09,58,0.896551724137931
50069613,brooklyn lantern,brooklyn,77,box st,11222.0,7183838300,american,18,17.058823529411764,1.411764705882353,0,34,2018,11,09,34,1.0
50069884,barzola restaurant,queens,9520,astoria blvd,11369.0,7184339843,spanish,12,25.833333333333332,1.25,0,24,2018,11,09,24,1.0
50078382,the blessed kitchen experience,brooklyn,66,eldert st,11207.0,3473651873,american,16,36.07142857142857,0.5714285714285714,1,28,2018,11,09,28,1.0
50081110,crown fried chicken,manhattan,3351,broadway,10031.0,7182246030,chicken,2,5.0,1.5,0,4,2018,11,09,4,1.0
50081545,la nueva canoa restaurant,bronx,1368,castle hill ave,10462.0,7188232601,spanish,6,13.333333333333334,1.0,0,12,2018,11,09,12,1.0
50081574,chens garden,brooklyn,3920,9th ave,11232.0,9174067789,chinese,4,12.25,0.75,0,8,2018,11,09,8,1.0
50081668,blue mountain heights cafe  bar,manhattan,499,w 158th st,10032.0,6469985905,caribbean,6,16.714285714285715,1.2857142857142858,0,14,2018,11,09,14,1.0
50082440,albees cafe,brooklyn,9,dekalb ave,11201.0,9174163314,other,4,58.0,0.0,1,6,2018,11,09,6,1.0
50082616,megans bar ad kitchen,manhattan,7,w 45th st,10036.0,2128692225,american,4,12.0,3.0,0,6,2018,11,09,6,1.0
50083559,park terrace mediterranean,brooklyn,370,5th ave,11215.0,8883773099,mediterranean,4,7.333333333333333,1.5,0,8,2018,11,09,8,1.0
50083578,shake shack,brooklyn,160,berry st,11249.0,6467477351,american,2,8.0,3.0,0,4,2018,11,09,4,1.0
50083808,bedstuy fish fry,brooklyn,940,fulton st,11238.0,7183993000,soul food,4,11.0,3.0,0,6,2018,11,09,6,1.0
50084063,satay malaysian cuisine,queens,4601,kissena blvd,11355.0,7188881868,asian,4,9.0,1.8,0,10,2018,11,09,10,1.0
50084095,halal musa chinese food,bronx,2023,westchester ave,10462.0,7188921567,chinese,8,18.5,1.5,0,12,2018,11,09,12,1.0
50085333,kansas chicken  burger,brooklyn,263,schenectady ave,11213.0,7182246030,chicken,2,12.0,3.0,0,6,2018,11,09,6,1.0
40365239,dorrians red hand restaurant,manhattan,1616,2 avenue,10028.0,2127726660,irish,12,20.74074074074074,1.4444444444444444,0,27,2018,11,08,27,1.0
40371805,tys,manhattan,114,christopher street,10014.0,2127419641,bottled beverages including water sodas juices etc,11,14.588235294117647,1.7647058823529411,0,17,2018,11,08,17,1.0
40376496,manhattan monster,manhattan,80,grove street,10014.0,2129243557,american,9,13.142857142857142,2.142857142857143,0,14,2018,11,08,14,1.0
40385885,hunters steak  ale house,brooklyn,9404,fourth avenue,11209.0,7182388899,steak,15,16.551724137931036,1.2413793103448276,0,29,2018,11,08,29,1.0
40424437,capri bakery,manhattan,186,east  116 street,10029.0,2124101876,bakery,17,25.689655172413794,1.3448275862068966,0,29,2018,11,08,29,1.0
40483602,nederlander theater ba,manhattan,208,west   41 street,10036.0,2123544624,american,4,14.222222222222221,1.9090909090909092,0,11,2018,11,08,11,1.0
40539007,mustang harrys,manhattan,352,seventh avenue,10001.0,2122688930,american,8,13.5,1.7647058823529411,0,17,2018,11,08,17,1.0
40561340,sugar bar,manhattan,254,west   72 street,10023.0,2125790222,american,6,17.615384615384617,1.1538461538461537,0,13,2018,11,08,13,1.0
40585102,new capital restaurant,bronx,2,west kingsbridge road,10468.0,7185849234,american,16,17.85185185185185,1.2333333333333334,0,28,2018,11,08,30,0.9333333333333333
40608576,dive 75,manhattan,101,west   75 street,10023.0,2123627518,american,8,14.75,1.3846153846153846,0,13,2018,11,08,13,1.0
40668700,track kitchen,queens,11000,rockaway boulevard,11420.0,7188437354,american,8,18.846153846153847,1.2307692307692308,0,13,2018,11,08,13,1.0
40681290,l  m italian deli  catering,queens,3608,31 street,11106.0,7187299120,delicatessen,7,12.928571428571429,1.7142857142857142,0,14,2018,11,08,14,1.0
40704315,ramenya,manhattan,181,west    4 street,10014.0,2129895440,japanese,17,16.666666666666668,1.1785714285714286,0,27,2018,11,08,28,0.9642857142857143
40719552,lexington candy shop,manhattan,1226,lexington avenue,10028.0,2122880057,american,20,28.0,1.434782608695652,0,42,2018,11,08,46,0.9130434782608695
40783014,convivium osteria,brooklyn,68,5 avenue,11217.0,7188571833,italian,8,10.2,2.5,0,12,2018,11,08,12,1.0
40826386,sombrero mexican restaurant,manhattan,303,west   48 street,10036.0,2125864853,mexican,20,16.8,2.0,0,30,2018,11,08,30,1.0
40928416,joy indian restaurant,brooklyn,301,flatbush avenue,11217.0,7182301165,indian,38,31.466666666666665,0.8387096774193549,0,60,2018,11,08,62,0.967741935483871
41219223,zenkichi,brooklyn,77,north    6 street,11249.0,7183888985,japanese,18,17.307692307692307,1.1538461538461537,0,26,2018,11,08,26,1.0
41222682,ny pizza cafe  spanish food restaurant,brooklyn,1485,myrtle avenue,11237.0,7184561930,mexican,12,12.846153846153847,1.4,0,28,2018,11,08,30,0.9333333333333333
41312523,five guys famous burgers and fries,manhattan,296,bleeker street,10014.0,2123679200,hamburgers,12,11.166666666666666,1.6153846153846154,0,26,2018,11,08,26,1.0
41329576,franklin parkdutch boy burger,brooklyn,618,st johns place,11238.0,7182300293,american,36,24.708333333333332,0.9655172413793104,0,58,2018,11,08,58,1.0
41353384,steinway pizza restaurant,queens,3151,steinway street,11103.0,7182744250,pizza,18,13.461538461538462,1.8461538461538463,0,26,2018,11,08,26,1.0
41364122,checkers,staten island,2270,forest avenue,10303.0,7188164382,hamburgers,40,21.93548387096774,1.1666666666666667,0,72,2018,11,08,72,1.0
41400697,nicotra ballroom  employee cafeteria  tearoom,staten island,1100,south avenue,10314.0,7184772400,american,20,22.363636363636363,1.434782608695652,0,46,2018,11,08,46,1.0
41405148,sole bistro italiano,manhattan,2014,broadway,10023.0,2127241400,italian,42,17.342105263157894,1.1282051282051282,0,78,2018,11,08,78,1.0
41435053,berry park,brooklyn,46,berry street,11249.0,7183892829,american,22,17.857142857142858,1.1333333333333333,0,30,2018,11,08,30,1.0
41453428,spot,manhattan,13,st marks place,10003.0,2126775670,bakery,20,20.272727272727273,1.6956521739130435,0,46,2018,11,08,46,1.0
41468766,canteen,brooklyn,57,4 avenue,11217.0,7187892133,american,28,20.885714285714286,1.0810810810810811,0,60,2018,11,08,74,0.8108108108108109
41512126,lp n harmony,brooklyn,683,grand street,11211.0,6467658269,american,6,7.0,3.0,0,8,2018,11,08,8,1.0
41551464,asian bowl,queens,10111,queens boulevard,11375.0,7182751888,chinese,2,4.333333333333333,3.0,0,6,2018,11,08,6,1.0
41574774,lincoln center kitchen  david geffen hall,manhattan,132,west   65 street,10023.0,2128750203,american,14,12.692307692307692,0.8,0,26,2018,11,08,30,0.8666666666666667
41590819,good friends,queens,11000,rockaway boulevard,11420.0,7182153308,asian,10,13.833333333333334,2.0,0,24,2018,11,08,24,1.0
41591436,resorts world casino ground level  employee dining,queens,11000,rockaway boulevard,11420.0,6465881074,continental,16,17.714285714285715,1.9285714285714286,0,28,2018,11,08,28,1.0
